1,1,117.89,331.29,136.87,60.72999999999996,1,1,1.0
1,2,728.03,264.79,77.11000000000001,40.47999999999996,1,1,1.0
1,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
2,1,97.65,331.29,136.87,60.72999999999996,1,1,1.0
2,2,716.46,266.71,77.11000000000001,40.49000000000001,1,1,1.0
2,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
3,1,67.77,339.01,144.63,60.72000000000003,1,1,1.0
3,2,704.89,268.64,77.11000000000001,40.49000000000001,1,1,1.0
3,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
4,1,45.6,343.83,144.63,60.72000000000003,1,1,1.0
4,2,693.33,270.57,77.11000000000001,40.48000000000002,1,1,1.0
4,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
5,1,25.36,346.72,144.63,60.71999999999997,1,1,1.0
5,2,676.94,270.57,77.1099999999999,40.48000000000002,1,1,1.0
5,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
6,1,0.3,352.5,144.63,60.72000000000003,1,1,1.0
6,2,668.27,272.5,77.11000000000001,40.48000000000002,1,1,1.0
6,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
7,1,0.3,352.5,129.2,60.72000000000003,1,1,1.0
7,2,649.95,272.5,77.1099999999999,40.48000000000002,1,1,1.0
7,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
8,1,0.0,359.25,100.6,60.72000000000003,1,1,1.0
8,2,635.49,278.28,77.11000000000001,40.48000000000002,1,1,1.0
8,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
9,1,0.0,359.25,81.3,60.72000000000003,1,1,1.0
9,2,622.96,283.1,77.11000000000001,40.47999999999996,1,1,1.0
9,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
10,1,0.0,359.25,52.4,60.72000000000003,1,1,1.0
10,2,602.7,283.1,84.83999999999992,40.47999999999996,1,1,1.0
10,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
11,2,593.06,286.96,84.84000000000003,40.48000000000002,1,1,1.0
11,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
12,2,575.71,287.92,84.83999999999992,40.47999999999996,1,1,1.0
12,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
13,2,564.15,288.88,84.84000000000003,40.49000000000001,1,1,0.0
13,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
14,2,544.87,291.78,84.84000000000003,40.48000000000002,1,1,0.0
14,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
15,2,534.26,297.56,84.85000000000002,40.48000000000002,1,1,0.0
15,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
16,2,515.95,300.45,84.83999999999992,40.48000000000002,1,1,0.0
16,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
17,2,494.75,301.42,84.84000000000003,40.47999999999996,1,1,0.0
17,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
18,2,479.32,302.38,84.84999999999997,40.48000000000002,1,1,0.0
18,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,0.0
19,2,459.08,306.2,101.21999999999997,45.34000000000003,1,1,0.0
19,3,209.46,251.29,93.49999999999997,38.56000000000003,1,1,1.0
20,2,440.77,306.2,101.22000000000003,45.34000000000003,1,1,0.0
20,3,209.46,251.29,93.49999999999997,38.609999999999985,1,1,1.0
21,2,422.45,311.02,101.21999999999997,45.34000000000003,1,1,1.0
21,3,209.46,251.29,93.49999999999997,38.66999999999999,1,1,1.0
22,2,406.07,314.88,101.22000000000003,45.329999999999984,1,1,1.0
22,3,209.46,251.29,93.49999999999997,38.72999999999999,1,1,1.0
23,2,391.61,314.9,101.21999999999997,50.129999999999995,1,1,1.0
23,3,209.46,251.29,93.49999999999997,38.78,1,1,1.0
24,2,365.58,316.83,110.82,50.129999999999995,1,1,1.0
24,3,209.46,251.29,93.49999999999997,38.84,1,1,1.0
25,2,348.23,320.68,111.76999999999998,50.129999999999995,1,1,1.0
25,3,209.46,251.29,93.49999999999997,38.900000000000006,1,1,1.0
26,2,327.99,324.54,115.61000000000001,50.129999999999995,1,1,1.0
26,3,209.46,251.29,93.49999999999997,38.95000000000002,1,1,1.0
27,2,313.54,326.5,115.59999999999997,56.839999999999975,1,1,1.0
27,3,209.46,251.29,93.49999999999997,39.01000000000002,1,1,1.0
28,2,285.58,331.32,115.61000000000001,56.84000000000003,1,1,1.0
28,3,209.46,251.29,93.49999999999997,39.07000000000002,1,1,1.0
29,2,268.23,333.25,115.60999999999996,56.839999999999975,1,1,1.0
29,3,209.46,251.29,93.49999999999997,39.12000000000003,1,1,1.0
30,2,247.99,337.1,115.61000000000001,56.849999999999966,1,1,1.0
